CSV-Export;Version: 1.01;Separator: Semicolon

;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009;WR6KU009
;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353;2001888353
TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
06:20;0: -----;43322.82;0: -------;25484.01;59.98;2: 208V;13229;12611.48;0;0;3: Waiting;0;2667;2001888353;21.21;209.47;209.24
06:25;0: -----;43322.82;0: -------;25484.01;59.99;2: 208V;13229.08;12611.48;0;0;3: Waiting;0;2667;2001888353;21.22;209.19;240.5
06:30;0: -----;43322.82;0: -------;25484.01;59.99;2: 208V;13229.16;12611.48;0;0;3: Waiting;0;2667;2001888353;21.26;209.14;269.24
06:35;0: -----;43322.82;0: -------;25484.01;59.97;2: 208V;13229.25;12611.48;0;0.01;7: Mpp;0.29;2668;2001888353;21.28;209.15;288.78
06:40;0: -----;43322.82;0: -------;25484.01;59.96;2: 208V;13229.33;12611.56;0.05;0.15;7: Mpp;9.85;2668;2001888353;21.3;209.12;253.49
06:45;0: -----;43322.82;0: -------;25484.01;59.97;2: 208V;13229.41;12611.65;0.12;0.23;7: Mpp;24.99;2668;2001888353;21.93;209.09;254
06:50;0: -----;43322.83;0: -------;25484.02;59.97;2: 208V;13229.5;12611.73;0.23;0.33;7: Mpp;48.66;2668;2001888353;22;209.14;251.86
06:55;0: -----;43322.84;0: -------;25484.02;60;2: 208V;13229.58;12611.81;0.37;0.45;7: Mpp;78.01;2668;2001888353;22.24;209.37;251.53
07:00;0: -----;43322.85;0: -------;25484.03;59.99;2: 208V;13229.66;12611.9;0.47;0.53;7: Mpp;98.81;2668;2001888353;22.58;209.38;253.84
07:05;0: -----;43322.87;0: -------;25484.04;59.98;2: 208V;13229.75;12611.98;0.6;0.63;7: Mpp;126.47;2668;2001888353;22.63;209.46;256.16
07:10;0: -----;43322.89;0: -------;25484.05;59.98;2: 208V;13229.83;12612.06;0.72;0.73;7: Mpp;149.88;2668;2001888353;23.14;209.15;257.08
07:15;0: -----;43322.92;0: -------;25484.07;59.97;2: 208V;13229.91;12612.15;0.85;0.82;7: Mpp;177.69;2668;2001888353;23.2;209.31;262.04
07:20;0: -----;43322.94;0: -------;25484.09;59.97;2: 208V;13230;12612.23;0.95;0.91;7: Mpp;198.41;2668;2001888353;23.55;209.33;258.26
07:25;0: -----;43322.98;0: -------;25484.11;59.98;2: 208V;13230.08;12612.31;1.26;1.13;7: Mpp;263.47;2668;2001888353;23.85;209.45;268.28
07:30;0: -----;43323.03;0: -------;25484.14;59.98;2: 208V;13230.16;12612.4;1.68;1.46;7: Mpp;352.47;2668;2001888353;24.48;209.48;269.47
07:35;0: -----;43323.08;0: -------;25484.16;59.98;2: 208V;13230.25;12612.48;1.61;1.42;7: Mpp;337.48;2668;2001888353;24.57;209.37;266.71
07:40;0: -----;43323.13;0: -------;25484.19;59.97;2: 208V;13230.33;12612.56;1.56;1.36;7: Mpp;325.61;2668;2001888353;25.08;209.2;269.11
07:45;0: -----;43323.18;0: -------;25484.22;59.98;2: 208V;13230.41;12612.65;1.64;1.41;7: Mpp;342.15;2668;2001888353;25.1;209.14;271.1
07:50;0: -----;43323.22;0: -------;25484.25;59.98;2: 208V;13230.5;12612.73;1.69;1.47;7: Mpp;354.25;2668;2001888353;25.32;209.15;267.97
07:55;0: -----;43323.28;0: -------;25484.28;60;2: 208V;13230.58;12612.81;1.92;1.63;7: Mpp;401.05;2668;2001888353;25.7;209.14;271.8
08:00;0: -----;43323.35;0: -------;25484.32;60.01;2: 208V;13230.66;12612.9;2.24;1.86;7: Mpp;468.42;2668;2001888353;26.17;209.09;274.81
08:05;0: -----;43323.43;0: -------;25484.37;60;2: 208V;13230.75;12612.98;2.61;2.13;7: Mpp;544.82;2668;2001888353;26.67;209.08;276.47
08:10;0: -----;43323.51;0: -------;25484.42;60.01;2: 208V;13230.83;12613.06;2.77;2.23;7: Mpp;578.15;2668;2001888353;27.02;208.98;279.1
08:15;0: -----;43323.6;0: -------;25484.47;60;2: 208V;13230.91;12613.15;3.07;2.49;7: Mpp;641.41;2668;2001888353;27.56;209.03;275.65
08:20;0: -----;43323.7;0: -------;25484.53;59.99;2: 208V;13231;12613.23;3.53;2.81;7: Mpp;738.49;2668;2001888353;28.24;209.4;279.93
08:25;0: -----;43323.82;0: -------;25484.6;59.99;2: 208V;13231.08;12613.31;4.12;3.24;7: Mpp;863.35;2668;2001888353;29.09;209.48;282.05
08:30;0: -----;43323.96;0: -------;25484.68;59.99;2: 208V;13231.16;12613.4;4.44;3.49;7: Mpp;930.49;2668;2001888353;29.72;209.41;281.22
08:35;0: -----;43324.11;0: -------;25484.77;59.99;2: 208V;13231.25;12613.48;5.27;4.09;7: Mpp;1104.67;2668;2001888353;30.64;209.56;283.19
08:40;0: -----;43324.26;0: -------;25484.86;59.99;2: 208V;13231.33;12613.56;5.03;3.93;7: Mpp;1054.84;2668;2001888353;31.39;209.57;281.96
08:45;0: -----;43324.41;0: -------;25484.95;59.99;2: 208V;13231.41;12613.65;4.87;3.83;7: Mpp;1019.79;2668;2001888353;31.43;209.53;279.73
08:50;0: -----;43324.56;0: -------;25485.04;59.99;2: 208V;13231.5;12613.73;5.13;4.02;7: Mpp;1073.77;2668;2001888353;31.96;209.5;280.58
08:55;0: -----;43324.7;0: -------;25485.12;60;2: 208V;13231.58;12613.81;4.9;3.84;7: Mpp;1025.5;2668;2001888353;32;209.47;280.64
09:00;0: -----;43324.86;0: -------;25485.21;60;2: 208V;13231.66;12613.9;5.26;4.11;7: Mpp;1102.14;2668;2001888353;32.61;209.6;280.84
09:05;0: -----;43325.04;0: -------;25485.32;60;2: 208V;13231.75;12613.98;6.17;4.8;7: Mpp;1292.7;2668;2001888353;33.52;209.45;281.41
09:10;0: -----;43325.23;0: -------;25485.43;60;2: 208V;13231.83;12614.06;6.31;4.9;7: Mpp;1320.12;2668;2001888353;34.04;209.31;281.34
09:15;0: -----;43325.44;0: -------;25485.55;60;2: 208V;13231.91;12614.15;6.92;5.35;7: Mpp;1446.96;2668;2001888353;34.89;209.24;281.59
09:20;0: -----;43325.64;0: -------;25485.67;60;2: 208V;13232;12614.23;6.69;5.22;7: Mpp;1400;2668;2001888353;35.2;209.15;279.53
09:25;0: -----;43325.85;0: -------;25485.79;60;2: 208V;13232.08;12614.31;7.16;5.53;7: Mpp;1496.51;2668;2001888353;35.78;209.15;281.63
09:30;0: -----;43326.05;0: -------;25485.91;60.01;2: 208V;13232.16;12614.4;6.95;5.38;7: Mpp;1453.01;2668;2001888353;36.26;209.15;281.3
09:35;0: -----;43326.24;0: -------;25486.02;60;2: 208V;13232.25;12614.48;6.4;4.98;7: Mpp;1337.89;2668;2001888353;36.24;209.11;280.08
09:40;0: -----;43326.62;0: -------;25486.24;60;2: 208V;13232.33;12614.56;12.53;9.52;7: Mpp;2627.82;2668;2001888353;39.1;209.54;285.54
09:45;0: -----;43327.14;0: -------;25486.55;60;2: 208V;13232.41;12614.65;17.7;13.7;7: Mpp;3715.35;2668;2001888353;45.56;209.95;281.43
09:50;0: -----;43327.56;0: -------;25486.79;60;2: 208V;13232.5;12614.73;14.1;11.13;7: Mpp;2958.48;2668;2001888353;46.59;209.74;274.87
09:55;0: -----;43327.9;0: -------;25487;60.01;2: 208V;13232.58;12614.81;10.93;8.63;7: Mpp;2289.56;2668;2001888353;45.06;209.47;274.91
10:00;0: -----;43328.36;0: -------;25487.27;60.01;2: 208V;13232.66;12614.9;15.34;11.96;7: Mpp;3219.35;2668;2001888353;46.99;209.83;279.08
10:05;0: -----;43328.84;0: -------;25487.55;60;2: 208V;13232.75;12614.98;16.14;12.59;7: Mpp;3386.66;2668;2001888353;49.13;209.8;278.7
10:10;0: -----;43329.35;0: -------;25487.85;60;2: 208V;13232.83;12615.06;17.09;13.34;7: Mpp;3584.57;2668;2001888353;51.18;209.76;278.55
10:15;0: -----;43329.85;0: -------;25488.14;60.01;2: 208V;13232.91;12615.14;17.66;13.87;7: Mpp;3703.91;2668;2001888353;53;209.69;276.94
10:20;0: -----;43330.36;0: -------;25488.45;60;2: 208V;13232.99;12615.23;17.57;13.81;7: Mpp;3687.74;2668;2001888353;53.86;209.91;276.88
10:25;0: -----;43330.91;0: -------;25488.77;60.01;2: 208V;13233.08;12615.31;17.88;14.19;7: Mpp;3763.6;2668;2001888353;54.89;210.47;275.05
10:30;0: -----;43331.44;0: -------;25489.08;60.01;2: 208V;13233.16;12615.39;17.74;14.11;7: Mpp;3738.5;2668;2001888353;55.75;210.75;274.94
10:35;0: -----;43331.98;0: -------;25489.4;60.01;2: 208V;13233.24;12615.48;18.22;14.64;7: Mpp;3837.33;2668;2001888353;56.82;210.64;271.8
10:40;0: -----;43332.54;0: -------;25489.72;60;2: 208V;13233.33;12615.56;18.31;14.74;7: Mpp;3853.76;2668;2001888353;57.62;210.5;271.17
10:45;0: -----;43333.1;0: -------;25490.05;60;2: 208V;13233.41;12615.65;18.8;15.08;7: Mpp;3955.14;2668;2001888353;58.67;210.42;272.01
10:50;0: -----;43333.67;0: -------;25490.39;60.01;2: 208V;13233.5;12615.73;19.09;15.48;7: Mpp;4020.48;2668;2001888353;59.54;210.59;269.52
10:55;0: -----;43334.24;0: -------;25490.73;60;2: 208V;13233.58;12615.81;19.4;15.62;7: Mpp;4086.39;2668;2001888353;60.6;210.67;271.51
11:00;0: -----;43334.77;0: -------;25491.04;60;2: 208V;13233.66;12615.9;17.38;14.07;7: Mpp;3660.95;2668;2001888353;60.37;210.57;269.73
11:05;0: -----;43335.35;0: -------;25491.38;60;2: 208V;13233.75;12615.98;19.5;15.75;7: Mpp;4100.86;2668;2001888353;61.11;210.27;270.27
11:10;0: -----;43335.96;0: -------;25491.74;60;2: 208V;13233.83;12616.06;20.52;16.81;7: Mpp;4313.27;2668;2001888353;62.72;210.23;266.45
11:15;0: -----;43336.58;0: -------;25492.1;60;2: 208V;13233.91;12616.15;20.48;17.04;7: Mpp;4304.28;2668;2001888353;63.69;210.18;262.12
11:20;0: -----;43337.17;0: -------;25492.45;60;2: 208V;13234;12616.23;19.95;16.08;7: Mpp;4194.53;2668;2001888353;64.33;210.19;272.08
11:25;0: -----;43337.69;0: -------;25492.76;60;2: 208V;13234.08;12616.31;17.3;13.94;7: Mpp;3630.61;2668;2001888353;63.26;209.83;270.89
11:30;0: -----;43338.28;0: -------;25493.11;60.01;2: 208V;13234.16;12616.4;19.91;16.39;7: Mpp;4183.31;2668;2001888353;63.79;210.03;265.07
11:35;0: -----;43338.89;0: -------;25493.46;60.01;2: 208V;13234.25;12616.48;20.36;16.49;7: Mpp;4277.38;2668;2001888353;65.46;210.05;270.08
11:40;0: -----;43339.48;0: -------;25493.81;60;2: 208V;13234.33;12616.56;19.91;16.4;7: Mpp;4180.71;2668;2001888353;65.99;209.92;264.84
11:45;0: -----;43340.06;0: -------;25494.15;59.99;2: 208V;13234.41;12616.65;19.45;15.78;7: Mpp;4082.38;2668;2001888353;66.38;209.84;268.35
11:50;0: -----;43340.69;0: -------;25494.52;59.99;2: 208V;13234.5;12616.73;21.14;17.77;7: Mpp;4441.26;2668;2001888353;66.69;210.04;259.32
11:55;0: -----;43341.34;0: -------;25494.9;59.98;2: 208V;13234.58;12616.81;21.75;18.14;7: Mpp;4567.46;2668;2001888353;68.31;210.04;261.59
12:00;0: -----;43341.99;0: -------;25495.28;59.97;2: 208V;13234.66;12616.9;21.79;18.29;7: Mpp;4577.8;2668;2001888353;69.05;210.11;259.99
12:05;0: -----;43342.63;0: -------;25495.66;59.98;2: 208V;13234.75;12616.98;21.63;18.02;7: Mpp;4546.53;2668;2001888353;69.19;210.16;262.19
12:10;0: -----;43343.28;0: -------;25496.04;59.98;2: 208V;13234.83;12617.06;21.79;18.34;7: Mpp;4576.03;2668;2001888353;65.42;209.99;259.16
12:15;0: -----;43343.93;0: -------;25496.43;59.99;2: 208V;13234.91;12617.15;21.84;18.38;7: Mpp;4587.74;2668;2001888353;63.08;210.08;259.22
12:20;0: -----;43344.59;0: -------;25496.81;60;2: 208V;13235;12617.23;22.05;18.45;7: Mpp;4635.53;2668;2001888353;61.68;210.26;260.95
12:25;0: -----;43345.24;0: -------;25497.2;60;2: 208V;13235.08;12617.31;21.96;18.44;7: Mpp;4616.14;2668;2001888353;60.91;210.24;260.15
12:30;0: -----;43345.9;0: -------;25497.58;60;2: 208V;13235.16;12617.4;21.95;18.48;7: Mpp;4616.99;2668;2001888353;60.05;210.32;259.49
12:40;0: -----;43347.2;0: -------;25498.35;60;2: 208V;13235.33;12617.56;22.14;18.54;7: Mpp;4655.79;2668;2001888353;59.56;210.31;260.91
12:45;0: -----;43347.86;0: -------;25498.74;59.99;2: 208V;13235.41;12617.64;22.41;18.83;7: Mpp;4713.99;2668;2001888353;59.54;210.35;260.1
12:50;0: -----;43348.53;0: -------;25499.13;60;2: 208V;13235.49;12617.73;22.32;18.85;7: Mpp;4691.66;2668;2001888353;59.13;210.22;258.55
12:55;0: -----;43349.2;0: -------;25499.53;60;2: 208V;13235.58;12617.81;22.23;18.95;7: Mpp;4675.4;2668;2001888353;59.08;210.35;256.17
13:00;0: -----;43349.86;0: -------;25499.92;60;2: 208V;13235.66;12617.9;22.07;18.93;7: Mpp;4641.42;2668;2001888353;58.42;210.28;254.64
13:05;0: -----;43350.52;0: -------;25500.31;59.99;2: 208V;13235.74;12617.98;22.14;19;7: Mpp;4658.93;2668;2001888353;58.4;210.41;254.64
13:10;0: -----;43351.18;0: -------;25500.69;59.98;2: 208V;13235.83;12618.06;22.12;18.92;7: Mpp;4653.18;2668;2001888353;58.39;210.37;255.42
13:15;0: -----;43351.85;0: -------;25501.09;59.99;2: 208V;13235.91;12618.15;22.12;18.93;7: Mpp;4650.83;2668;2001888353;58.4;210.23;255.13
13:20;0: -----;43352.53;0: -------;25501.48;59.99;2: 208V;13236;12618.23;22.07;18.91;7: Mpp;4642.24;2668;2001888353;58.38;210.34;254.9
13:25;0: -----;43353.18;0: -------;25501.87;59.98;2: 208V;13236.08;12618.32;22.11;18.88;7: Mpp;4649.73;2668;2001888353;58.38;210.27;255.74
13:30;0: -----;43353.84;0: -------;25502.26;59.98;2: 208V;13236.16;12618.4;22.02;18.84;7: Mpp;4629.49;2668;2001888353;58.4;210.24;255.2
13:35;0: -----;43354.49;0: -------;25502.64;59.98;2: 208V;13236.25;12618.48;21.99;18.82;7: Mpp;4622.64;2668;2001888353;58.36;210.26;255.05
13:40;0: -----;43355.11;0: -------;25503;59.98;2: 208V;13236.33;12618.56;22.07;18.86;7: Mpp;4639.84;2668;2001888353;58.39;210.27;255.44
13:45;0: -----;43355.77;0: -------;25503.39;59.97;2: 208V;13236.41;12618.64;21.92;18.69;7: Mpp;4609.4;2668;2001888353;58.32;210.25;256.16
13:50;0: -----;43356.42;0: -------;25503.78;59.96;2: 208V;13236.49;12618.73;21.97;18.54;7: Mpp;4620.91;2668;2001888353;58.29;210.32;258.92
13:55;0: -----;43357.07;0: -------;25504.16;59.98;2: 208V;13236.58;12618.81;21.99;18.56;7: Mpp;4623.94;2668;2001888353;58.37;210.3;258.78
14:00;0: -----;43357.73;0: -------;25504.55;59.99;2: 208V;13236.66;12618.89;21.94;18.45;7: Mpp;4613.91;2668;2001888353;58.38;210.28;259.77
14:05;0: -----;43358.38;0: -------;25504.93;59.99;2: 208V;13236.74;12618.98;21.76;18.32;7: Mpp;4574.56;2668;2001888353;58.33;210.25;259.26
14:10;0: -----;43359.02;0: -------;25505.31;59.99;2: 208V;13236.83;12619.06;21.72;18.31;7: Mpp;4566.86;2668;2001888353;58.24;210.26;259.03
14:15;0: -----;43359.67;0: -------;25505.69;59.99;2: 208V;13236.91;12619.14;21.5;18.23;7: Mpp;4520.81;2668;2001888353;57.82;210.31;257.53
14:20;0: -----;43360.31;0: -------;25506.06;59.99;2: 208V;13236.99;12619.23;21.47;18.03;7: Mpp;4516.5;2668;2001888353;57.8;210.35;260.05
14:25;0: -----;43360.94;0: -------;25506.44;59.99;2: 208V;13237.08;12619.31;21.28;17.87;7: Mpp;4475.38;2668;2001888353;57.79;210.35;259.93
14:30;0: -----;43361.57;0: -------;25506.81;60;2: 208V;13237.16;12619.39;21.08;17.77;7: Mpp;4431.44;2668;2001888353;57.5;210.19;258.86
14:35;0: -----;43362.2;0: -------;25507.17;60;2: 208V;13237.24;12619.48;21.04;17.66;7: Mpp;4420.5;2668;2001888353;57.2;210.15;259.8
14:40;0: -----;43362.82;0: -------;25507.54;59.99;2: 208V;13237.33;12619.56;20.92;17.47;7: Mpp;4395.28;2668;2001888353;57.2;210.15;261.11
14:45;0: -----;43363.44;0: -------;25507.9;59.99;2: 208V;13237.41;12619.64;20.69;17.37;7: Mpp;4349.35;2668;2001888353;57.12;210.18;259.77
14:50;0: -----;43364.04;0: -------;25508.26;59.98;2: 208V;13237.49;12619.73;20.39;17.21;7: Mpp;4285.28;2668;2001888353;56.67;210.18;258.27
14:55;0: -----;43364.64;0: -------;25508.61;60;2: 208V;13237.58;12619.81;20.11;16.98;7: Mpp;4225.89;2668;2001888353;56.45;210.1;258.14
15:00;0: -----;43365.24;0: -------;25508.96;60;2: 208V;13237.66;12619.9;19.97;16.74;7: Mpp;4195.25;2668;2001888353;55.92;210.13;259.95
15:05;0: -----;43365.83;0: -------;25509.31;60;2: 208V;13237.74;12619.98;19.73;16.63;7: Mpp;4146.93;2668;2001888353;55.8;210.15;258.51
15:10;0: -----;43366.4;0: -------;25509.65;59.99;2: 208V;13237.83;12620.06;19.46;16.4;7: Mpp;4090.43;2668;2001888353;55.35;210.24;258.66
15:15;0: -----;43366.98;0: -------;25509.98;60;2: 208V;13237.91;12620.14;19.26;16.27;7: Mpp;4048;2668;2001888353;56.2;210.15;257.97
15:20;0: -----;43367.54;0: -------;25510.32;60;2: 208V;13237.99;12620.23;19.05;16.01;7: Mpp;4005.17;2668;2001888353;58.85;210.22;259.35
15:25;0: -----;43368.1;0: -------;25510.65;59.98;2: 208V;13238.08;12620.31;18.78;15.81;7: Mpp;3948.36;2668;2001888353;60.39;210.3;258.85
15:30;0: -----;43368.65;0: -------;25510.97;59.96;2: 208V;13238.16;12620.39;18.48;15.61;7: Mpp;3884.41;2668;2001888353;61.4;210.17;257.85
15:35;0: -----;43369.2;0: -------;25511.29;59.99;2: 208V;13238.24;12620.48;18.22;15.34;7: Mpp;3829.31;2668;2001888353;62.14;210.16;258.61
15:40;0: -----;43369.74;0: -------;25511.61;59.99;2: 208V;13238.33;12620.56;17.99;15.14;7: Mpp;3775.95;2668;2001888353;62.74;209.92;258.29
15:45;0: -----;43370.26;0: -------;25511.92;59.99;2: 208V;13238.41;12620.64;17.75;14.9;7: Mpp;3728.03;2668;2001888353;63.2;210.04;259.22
15:50;0: -----;43370.78;0: -------;25512.22;59.97;2: 208V;13238.49;12620.73;17.53;14.66;7: Mpp;3680.67;2668;2001888353;63.49;209.96;260.13
15:55;0: -----;43371.29;0: -------;25512.52;59.97;2: 208V;13238.58;12620.81;17.23;14.29;7: Mpp;3614.24;2668;2001888353;63.57;209.82;262.01
16:00;0: -----;43371.8;0: -------;25512.82;59.97;2: 208V;13238.66;12620.9;17.01;14.06;7: Mpp;3567.86;2668;2001888353;63.99;209.75;262.86
16:05;0: -----;43372.3;0: -------;25513.11;59.99;2: 208V;13238.74;12620.98;16.68;13.78;7: Mpp;3495.72;2668;2001888353;64.02;209.65;262.65
16:10;0: -----;43372.78;0: -------;25513.4;59.98;2: 208V;13238.83;12621.06;16.39;13.44;7: Mpp;3437.3;2668;2001888353;63.92;209.74;264.74
16:15;0: -----;43373.26;0: -------;25513.68;59.98;2: 208V;13238.91;12621.15;16.01;13.14;7: Mpp;3356.37;2668;2001888353;63.52;209.7;264.36
16:20;0: -----;43373.73;0: -------;25513.95;59.97;2: 208V;13238.99;12621.23;15.72;12.79;7: Mpp;3293.41;2668;2001888353;63.5;209.56;266.53
16:25;0: -----;43374.16;0: -------;25514.21;59.96;2: 208V;13239.08;12621.31;14.86;12.16;7: Mpp;3115.8;2668;2001888353;63.02;209.69;265.32
16:30;0: -----;43374.59;0: -------;25514.46;59.96;2: 208V;13239.16;12621.39;14.25;11.62;7: Mpp;2986.93;2668;2001888353;62.36;209.66;265.93
16:35;0: -----;43375;0: -------;25514.7;59.96;2: 208V;13239.24;12621.48;13.86;11.16;7: Mpp;2905.82;2668;2001888353;61.86;209.61;269.39
16:40;0: -----;43375.38;0: -------;25514.93;59.98;2: 208V;13239.33;12621.56;12.69;10.19;7: Mpp;2658.5;2668;2001888353;60.76;209.5;270.5
16:45;0: -----;43375.76;0: -------;25515.15;59.98;2: 208V;13239.41;12621.64;12.98;10.43;7: Mpp;2719.18;2668;2001888353;60.65;209.56;270.23
16:50;0: -----;43376.12;0: -------;25515.36;59.99;2: 208V;13239.49;12621.73;11.97;9.45;7: Mpp;2509.65;2668;2001888353;59.56;209.64;275.92
16:55;0: -----;43376.5;0: -------;25515.59;59.98;2: 208V;13239.58;12621.81;13.13;10.54;7: Mpp;2751.68;2668;2001888353;59.94;209.64;270.24
17:00;0: -----;43376.87;0: -------;25515.8;60;2: 208V;13239.66;12621.89;12.25;9.72;7: Mpp;2566.5;2668;2001888353;59.51;209.5;273.45
17:05;0: -----;43377.21;0: -------;25516.01;60.01;2: 208V;13239.74;12621.98;11.64;9.23;7: Mpp;2438.41;2668;2001888353;58.82;209.5;273.74
17:10;0: -----;43377.55;0: -------;25516.2;60.01;2: 208V;13239.83;12622.06;11.31;8.96;7: Mpp;2370.61;2668;2001888353;58.24;209.54;274.03
17:15;0: -----;43377.89;0: -------;25516.4;60.01;2: 208V;13239.91;12622.14;11.45;9.08;7: Mpp;2399.34;2668;2001888353;57.96;209.56;273.54
17:20;0: -----;43378.19;0: -------;25516.58;59.99;2: 208V;13239.99;12622.23;10.28;8.15;7: Mpp;2153.74;2668;2001888353;57.08;209.48;273.86
17:25;0: -----;43378.48;0: -------;25516.75;59.99;2: 208V;13240.08;12622.31;9.89;7.81;7: Mpp;2070.99;2668;2001888353;56.62;209.38;274.73
17:30;0: -----;43378.77;0: -------;25516.92;60;2: 208V;13240.16;12622.4;9.52;7.43;7: Mpp;1992.97;2668;2001888353;55.7;209.45;277.99
17:35;0: -----;43379.05;0: -------;25517.09;59.99;2: 208V;13240.24;12622.48;9.5;7.45;7: Mpp;1987.3;2668;2001888353;55.27;209.3;276.6
17:40;0: -----;43379.31;0: -------;25517.24;59.99;2: 208V;13240.33;12622.56;8.87;7.03;7: Mpp;1856.38;2668;2001888353;54.69;209.33;273.96
17:45;0: -----;43379.52;0: -------;25517.37;59.99;2: 208V;13240.41;12622.64;7.02;5.8;7: Mpp;1469.39;2668;2001888353;53.06;209.35;263.12
17:50;0: -----;43379.7;0: -------;25517.47;60;2: 208V;13240.49;12622.73;5.98;4.94;7: Mpp;1251.36;2668;2001888353;51.48;209.25;263.93
17:55;0: -----;43379.83;0: -------;25517.55;60;2: 208V;13240.58;12622.81;4.31;3.56;7: Mpp;900.47;2668;2001888353;49.85;209.08;266.46
18:00;0: -----;43379.91;0: -------;25517.59;60.02;2: 208V;13240.66;12622.89;2.8;2.32;7: Mpp;585.05;2668;2001888353;47.97;209.08;271.75
18:05;0: -----;43379.98;0: -------;25517.64;60.03;2: 208V;13240.74;12622.98;2.33;1.93;7: Mpp;486.34;2668;2001888353;46.59;209.23;274.54
18:10;0: -----;43380.04;0: -------;25517.67;60.01;2: 208V;13240.83;12623.06;2.11;1.73;7: Mpp;441.86;2668;2001888353;45.55;209.24;279.81
18:15;0: -----;43380.1;0: -------;25517.7;60;2: 208V;13240.91;12623.14;1.79;1.51;7: Mpp;373.36;2668;2001888353;44.48;209.24;274.19
18:20;0: -----;43380.14;0: -------;25517.73;60;2: 208V;13240.99;12623.23;1.61;1.35;7: Mpp;335.51;2668;2001888353;43.64;208.99;278.36
18:25;0: -----;43380.19;0: -------;25517.76;59.98;2: 208V;13241.08;12623.31;1.71;1.46;7: Mpp;357.68;2668;2001888353;43.15;209.07;273.18
18:30;0: -----;43380.24;0: -------;25517.79;59.97;2: 208V;13241.16;12623.39;1.76;1.5;7: Mpp;367.72;2668;2001888353;42.65;209.02;271.82
18:35;0: -----;43380.29;0: -------;25517.82;59.96;2: 208V;13241.24;12623.48;1.59;1.35;7: Mpp;331.77;2668;2001888353;42.12;209.05;276.28
18:40;0: -----;43380.33;0: -------;25517.84;59.96;2: 208V;13241.33;12623.56;1.3;1.15;7: Mpp;271.03;2668;2001888353;41.64;208.92;270.14
18:45;0: -----;43380.36;0: -------;25517.86;59.98;2: 208V;13241.41;12623.64;0.98;0.91;7: Mpp;204.84;2668;2001888353;40.99;209.02;265.99
18:50;0: -----;43380.39;0: -------;25517.87;59.99;2: 208V;13241.49;12623.73;0.87;0.84;7: Mpp;181.66;2668;2001888353;40.47;209.18;261.73
18:55;0: -----;43380.41;0: -------;25517.89;60;2: 208V;13241.58;12623.81;0.73;0.73;7: Mpp;153.65;2668;2001888353;39.99;209.37;262.43
19:00;0: -----;43380.43;0: -------;25517.9;60;2: 208V;13241.66;12623.89;0.63;0.65;7: Mpp;131.89;2668;2001888353;39.58;209.24;257.19
19:05;0: -----;43380.44;0: -------;25517.91;60.01;2: 208V;13241.74;12623.98;0.59;0.61;7: Mpp;122.65;2668;2001888353;39.01;209.21;259.96
19:10;0: -----;43380.46;0: -------;25517.92;59.98;2: 208V;13241.83;12624.06;0.52;0.56;7: Mpp;108.32;2668;2001888353;38.69;209.1;257.1
19:15;0: -----;43380.48;0: -------;25517.93;59.98;2: 208V;13241.91;12624.14;0.58;0.61;7: Mpp;120.99;2668;2001888353;38.3;209.1;259.27
19:20;0: -----;43380.49;0: -------;25517.94;59.98;2: 208V;13241.99;12624.23;0.41;0.48;7: Mpp;86.11;2668;2001888353;38.14;209.07;255.56
19:25;0: -----;43380.5;0: -------;25517.94;59.99;2: 208V;13242.08;12624.31;0.3;0.38;7: Mpp;63.35;2668;2001888353;37.69;209.01;255.03
19:30;0: -----;43380.51;0: -------;25517.94;59.98;2: 208V;13242.16;12624.39;0.23;0.32;7: Mpp;48.24;2668;2001888353;37.38;208.93;257.47
19:35;0: -----;43380.51;0: -------;25517.95;59.98;2: 208V;13242.24;12624.48;0.16;0.26;7: Mpp;34.09;2668;2001888353;37.1;208.94;255.07
19:40;0: -----;43380.51;0: -------;25517.95;59.98;2: 208V;13242.33;12624.56;0.08;0.18;7: Mpp;15.82;2668;2001888353;36.99;208.85;254.78
19:45;0: -----;43380.51;0: -------;25517.95;59.97;2: 208V;13242.41;12624.61;0.02;0.06;3: Waiting;3.5;2668;2001888353;36.33;208.83;266.54
19:50;0: -----;43380.51;0: -------;25517.95;59.96;2: 208V;13242.49;12624.61;0;0;3: Waiting;0;2668;2001888353;35.8;208.82;275.27
19:55;0: -----;43380.51;0: -------;25517.95;59.97;2: 208V;13242.58;12624.61;0;0;3: Waiting;0;2668;2001888353;35.43;209.36;242.59
20:00;0: -----;43380.51;0: -------;25517.95;59.98;2: 208V;13242.66;12624.61;0;0;3: Waiting;0;2668;2001888353;35.19;209.3;182.91
20:05;0: -----;43380.51;0: -------;25517.95;59.98;2: 208V;13242.68;12624.61;0;0;3: Waiting;0;2668;2001888353;34.94;209.23;132.44
